state_id,current_article_id,target_article_id,next_article_id
6388,2215,72,237
6389,1330,3461,3957
6391,2138,4177,2169
6392,4079,1184,61
6393,4011,703,749
6394,2292,2162,237
6395,2714,1475,2994
6396,3862,3721,4213
6397,219,2460,800
6398,1389,4255,4396
6399,1054,366,3571
6402,4562,3437,2915
6403,3067,750,4503
6404,3783,4163,4600
6407,4223,3953,1061
6410,3380,3540,3570
6411,4285,3646,800
6413,311,236,2986
6415,2902,1087,3407
6416,437,1280,263
6417,3576,2427,237
6418,2153,250,1206
6420,1035,3038,4249
6421,2963,526,237
6426,3049,3874,2986
6427,2153,2859,1206
6428,3372,4168,853
6429,638,782,3347
6430,1810,489,2082
6431,451,619,237
6432,2588,3339,749
6433,1909,1465,4229
6434,1396,2390,1832
6436,830,3098,1491
6437,639,2882,3299
6438,1412,637,237
6439,3744,366,1245
6440,355,1012,237
6442,2698,3459,237
6444,4204,3049,3957
6445,940,64,237
6446,52,3915,2212
6447,4091,3819,3957
6449,3869,1657,749
6451,1935,2007,237
6452,604,236,315
6453,1050,3737,3737
6455,3593,4374,237
6457,3671,3273,514
6458,3912,4326,1536
6460,2365,1058,4483
6464,3228,15,4245
6465,3671,948,514
6467,1671,3949,307
6468,3049,1956,4189
6472,3794,665,4245
6474,452,3791,2986
6476,1503,3827,3957
6477,858,3459,2716
6478,2204,2099,1143
6480,4225,1356,3213
6481,3056,146,1092
6482,398,389,1602
6483,4455,3072,2994
6486,1268,2312,3570
6487,2289,1154,3054
6490,3919,3299,4028
6492,906,3435,3610
6493,179,2935,675
6497,1516,3256,749
6498,3062,2359,3737
6500,3315,3873,4393
6501,755,3302,1612
6502,4422,3238,2986
6503,1796,2746,3184
6504,1693,4006,3208
6505,2904,4124,237
6506,2210,945,615
6509,2995,703,4245
6510,2925,4383,410
6511,3820,3646,2891
6514,3682,1184,800
6518,4233,3656,4028
6519,1035,4591,456
6520,547,1588,3347
6521,1806,589,2169
6522,1672,1474,2986
6523,4286,3120,2327
6525,193,665,237
6528,4240,4143,2599
6529,3399,236,237
6531,1454,242,577
6532,298,2018,1623
6533,1797,3773,237
6534,1969,3333,3957
6535,4500,4374,4245
6536,4058,2170,2028
6538,76,2541,749
6540,801,4247,1781
6541,4007,3194,1166
6543,204,773,237
6544,311,3453,2113
6545,4096,2935,4393
6546,3639,2114,1488
6547,3707,4177,1975
6548,2505,90,622
6549,575,1449,36
6550,2771,3038,3038
6551,2946,3953,237
6552,1621,3747,562
6553,2592,3103,4503
6554,311,4288,4503
6556,2121,2335,2113
6557,2172,3863,315
6558,3415,3459,1354
6559,330,1261,167
6560,1756,2801,2511
6561,1899,3627,3523
6562,27,750,4503
6563,3139,1325,4483
6564,312,2880,2986
6567,1306,2664,307
6568,2598,750,2986
6569,3022,4402,943
6570,751,3548,2994
6571,4577,69,469
6574,3551,4374,3198
6575,1313,4544,2986
6576,1776,90,237
6577,2336,3870,3487
6578,2944,3437,4072
6580,3920,3540,237
6581,1469,773,763
6582,293,1657,3603
6584,582,2784,4503
6586,146,632,3514
6588,3969,3791,386
6589,891,4036,3693
6593,943,1360,2994
6594,1898,2746,690
6595,361,3093,4179
6597,4013,1362,263
6598,32,3656,800
6599,1238,3126,763
6601,3581,482,3508
6603,3318,3310,1536
6605,1014,1407,3570
6607,3684,4163,1719
6610,399,2687,295
6612,269,3132,4393
6614,841,1657,1394
6616,1127,4052,610
6618,1853,2847,1207
6619,911,3468,2768
6620,3844,4401,174
6621,2107,648,3610
6622,160,250,2542
6623,2334,2199,1394
6624,2739,3049,4483
6625,4456,744,2410
6628,966,459,2599
6632,3164,3098,2986
6633,4565,4255,690
6635,363,1449,640
6636,4168,3870,4128
6637,4093,812,950
6638,374,3268,36
6639,2945,2970,2964
6640,3297,3273,351
6642,120,366,3737
6643,2063,3949,2048
6644,2664,535,1366
6645,4078,3171,2986
6647,610,3665,2212
6649,777,3873,2599
6650,970,4224,2994
6651,2476,3519,351
6652,1284,3306,1061
6653,2997,948,3446
6654,3473,2724,36
6655,1710,948,237
6656,965,3721,70
6657,266,760,890
6658,2144,1639,1152
6659,1458,2957,2169
6660,2313,3025,749
6662,1727,786,3610
6665,3173,3831,3054
6667,3043,1012,237
6668,856,2007,4503
6669,4180,4168,749
6670,4074,2664,237
6671,1032,3037,3347
6676,2836,648,4189
6677,4541,746,2113
6681,109,3194,237
6682,1437,1789,2986
6684,2205,4254,2839
6685,3447,4177,3796
6687,4128,2970,4393
6688,4101,2359,4503
6689,1733,482,36
6690,948,50,113
6691,1060,2801,3992
6695,3706,412,237
6696,2220,1356,354
6697,3771,4411,763
6698,212,3614,237
6702,2074,2569,640
6704,3668,4137,36
6706,808,2849,4503
6707,613,2460,237
6709,4347,4143,2607
6710,3969,2994,386
6712,373,1657,4511
6713,3808,1975,2113
6714,3079,2025,2360
6715,606,4383,4483
6717,570,648,3134
6719,3517,2849,2599
6720,4565,2957,3088
6721,2064,1366,4245
6722,1972,2271,3302
6723,1141,3560,2864
6724,2202,4177,562
6725,621,3846,2436
6727,3212,3693,2027
6729,3330,648,41
6731,219,3295,800
6734,28,4288,2986
6736,569,1495,610
6737,618,1366,2169
6738,1295,2801,3693
6741,3363,4326,351
6743,1582,3656,3957
6747,2428,812,3787
6751,78,4137,1957
6752,2791,1062,4503
6754,1923,1279,577
6755,708,3614,110
6757,1053,2927,2986
6759,1386,3967,749
6760,1067,3846,4393
6764,2911,2859,2037
6765,2753,4003,4503
6766,1422,3831,1394
6768,1435,3470,2169
6769,1788,619,237
6771,4223,714,1061
6772,283,3126,527
6773,3240,3819,2986
6774,2222,2271,1488
6775,213,773,4393
6776,20,3917,3740
6777,2258,549,683
6779,3927,731,3602
6780,2548,3986,1356
6781,2146,714,4503
6782,432,369,36
6783,3434,507,237
6787,2021,4023,1957
6788,2993,2162,3614
6789,324,4544,237
6790,3528,1517,4503
6793,1593,703,237
6794,4291,1387,237
6797,24,1031,2986
6800,1233,1362,4503
6801,4374,1367,237
6808,1808,1368,610
6809,3166,3310,1827
6811,4419,1031,3428
6812,4491,4487,1536
6813,2599,1184,2986
6814,3740,1858,2789
6815,4218,4490,36
6816,134,648,800
6817,1952,4340,3957
6818,1133,4441,1747
6819,456,2957,2169
6821,3298,366,2986
6822,1364,746,562
6824,3,1474,1747
6828,173,3864,3351
6829,4392,1100,1075
6830,1362,4444,4483
6834,999,4326,4326
6835,336,482,2994
6837,2717,3470,72
6840,3299,2328,307
6841,3535,1901,749
6842,2679,3453,749
6845,1205,3659,610
6848,544,4444,2255
6849,1611,121,1488
6851,3948,1220,1388
6853,1335,2893,70
6854,22,3295,756
6856,3484,2882,528
6857,788,1588,1400
6858,499,1234,2599
6859,3375,812,1610
6860,4095,1674,237
6862,3933,2492,237
6863,4003,786,376
6864,337,4441,2891
6865,299,1588,4006
6866,783,3629,4200
6868,4424,782,488
6869,1997,1588,3026
6870,2105,2598,4283
6873,4234,1893,237
6875,4187,4480,3957
6876,1056,1639,237
6877,2201,3268,2986
6879,1436,4444,2255
6880,3490,3953,2607
6882,4001,4523,856
6885,1116,2197,263
6887,3334,2237,4147
6888,547,474,3957
6889,4259,2414,2986
6890,289,234,237
6891,3923,4066,442
6893,44,2224,3480
6895,3285,2664,2212
6896,4185,250,562
6897,1160,1122,683
6898,2290,1058,2991
6899,58,3204,2562
6901,1561,2784,4503
6902,982,3072,307
6904,1267,2986,749
6905,2279,1662,1087
6906,1475,1387,3658
6907,3706,2328,237
6908,2280,4393,237
6910,1524,507,3737
6912,3369,242,562
6913,367,1789,3319
6914,843,2414,2113
6915,813,3405,3319
6916,3649,632,4461
6917,3075,2237,4249
6918,1364,967,749
6922,3417,1031,1957
6929,477,714,829
6931,2544,2162,36
6932,3399,3846,4393
6934,2832,4255,237
6935,3379,1657,237
6936,2635,1900,562
6938,2695,1279,3480
6939,4553,2460,1000
6940,1350,3132,70
6941,1486,2742,1001
6942,3869,2548,4393
6943,2249,2569,237
6944,1255,2487,1488
6946,3244,4288,562
6949,1478,1013,610
6950,1723,3453,4229
6951,3211,3459,2687
6952,167,2784,237
6954,476,4480,4503
6955,4210,489,263
6957,2569,1397,749
6960,2885,786,376
6961,1163,3072,2986
6966,3159,2390,3208
6967,1714,3360,2468
6969,2684,189,237
6973,3458,1789,237
6974,1842,3437,4288
6975,988,1982,738
6976,2305,1234,4483
6977,96,1186,929
6979,2113,3132,237
6981,705,3737,562
6982,2622,795,4484
6983,1111,2757,4484
6985,1825,4432,1437
6986,1008,2275,2716
6988,981,3120,2608
6989,1710,2328,237
6990,2025,782,1314
6991,1659,990,2991
6992,3756,189,763
6995,1166,2139,237
6998,1345,2583,237
6999,1613,795,4025
7000,834,4169,1477
7001,2694,3360,3570
7002,814,726,237
7003,6,1366,1849
7005,2071,890,749
7007,379,3791,2986
7009,1702,731,1992
7010,3681,773,3347
7011,286,3100,237
7016,2851,4396,4393
7017,3049,2007,2986
7018,2190,1900,4189
7019,3477,1662,237
7020,2978,3656,3737
7021,2213,455,2986
7022,4462,3120,1800
7023,3985,2541,237
7025,4180,2893,749
7029,3277,1032,315
7030,2329,4168,749
7032,4062,619,2689
7033,3081,2396,3931
7035,4481,3470,3908
7037,3789,482,3550
7041,2026,4411,1610
7042,323,455,2179
7043,3891,1956,1757
7046,242,2335,610
7049,2228,50,2883
7050,1896,3199,1031
7051,1263,1156,237
7053,771,2859,2977
7055,4231,50,3885
7057,858,526,1206
7058,1989,64,1450
7059,3343,366,749
7061,1234,526,2048
7063,4542,1407,237
7064,99,3339,1583
7069,1154,3747,749
7071,520,474,763
7072,2164,1535,77
7074,3393,2328,2998
7076,3531,3874,237
7077,401,3800,610
7078,4183,3629,2986
7079,1476,744,562
7080,3151,4221,4189
7081,1596,549,1166
7082,1317,72,1000
7085,3603,3874,4326
7086,361,2847,2690
7087,1424,2880,622
7088,2220,3484,3004
7089,4539,1416,763
7090,511,3038,237
7091,3238,1356,3610
7092,534,4396,3054
7093,1352,1528,3610
7094,1947,4023,1491
7095,1977,822,3689
7096,2845,1973,2891
7097,12,1893,237
7098,4339,4124,3198
7102,277,1225,1957
7103,3527,3722,36
7104,1229,396,2169
7105,2653,693,1902
7106,2856,389,12
7108,168,3494,461
7109,2198,1588,4028
7110,1524,3863,562
7112,372,1220,237
7113,3359,3548,610
7114,3989,2644,1437
7115,1934,2275,4503
7118,2352,3883,2608
7119,460,3037,610
7121,941,693,1288
7122,2375,4163,113
7124,1058,1356,749
7125,2645,1742,263
7126,2321,69,1314
7127,1841,2842,2986
7129,3289,4137,702
7130,2163,1769,4483
7131,2219,2140,263
7132,859,3132,4393
7133,4471,3791,323
7135,398,535,1536
7136,3235,3530,2438
7137,1584,3025,237
7138,1605,3210,749
7139,3535,69,2095
7141,470,234,2599
7142,783,4288,466
7146,3839,4247,699
7147,4592,64,2986
7148,3426,1356,1957
7151,968,3100,749
7153,3486,2859,640
7155,827,3494,237
7156,2151,589,64
7159,4521,2360,2891
7160,3474,672,2891
7161,31,4163,237
7162,2667,3199,237
7163,1010,1709,4245
7164,1748,2427,237
7165,665,1264,749
7166,1713,489,237
7170,3006,3800,2986
7171,4182,1012,2599
7173,2621,3953,2599
7174,1029,3665,4503
7175,1412,3072,237
7176,4569,1288,109
7177,2711,2114,3347
7181,3033,2935,991
7182,2743,64,1901
7183,4014,3295,3570
7185,2477,250,448
7186,96,2271,610
7189,1140,822,1314
7190,379,1122,2986
7191,2945,589,237
7192,358,1154,307
7193,386,4356,307
7197,3102,3132,3132
7199,3748,632,406
7202,1020,1100,4483
7203,246,1279,1166
7204,2395,2851,1000
7205,1799,146,4483
7206,3031,2664,3957
7207,1002,2842,3085
7208,2954,3263,2113
7210,909,967,1132
7211,286,2242,4356
7214,1313,2359,2986
7216,392,2986,2986
7218,4265,507,237
7219,3532,4444,853
7221,1471,1517,2796
7222,329,2114,1177
7223,3046,3038,3180
7224,1551,2746,749
7226,3546,706,237
7228,3448,892,699
7232,1705,782,237
7233,4302,1360,2027
7235,2850,3827,610
7236,1055,4137,1719
7238,1444,3719,2986
7240,88,2851,2027
7242,834,4066,800
7243,4119,1184,443
7244,1691,4452,4245
7245,339,535,4293
7246,253,4490,4393
7247,127,703,1243
7250,3265,773,2599
7252,3057,3175,3836
7255,3913,412,4336
7256,4088,482,2599
7258,4418,1657,4300
7260,1604,4560,2986
7261,1141,908,2864
7262,1701,2933,1000
7266,4557,2007,3319
7267,3384,2986,749
7268,2524,4006,3299
7269,5,4544,4503
7270,2172,4272,610
7272,1781,2114,1061
7273,4038,3827,237
7276,2788,2757,2599
7278,1596,2114,263
7283,2513,3693,749
7284,3239,3435,3957
7286,2977,703,4393
7287,3929,3433,2895
7288,588,4487,1086
7290,4472,3864,2986
7291,552,2751,2986
7292,4597,1361,749
7293,1250,4519,1204
7294,2956,1220,610
7296,3833,3883,1689
7297,2811,250,2904
7298,3498,2882,3780
7299,3644,3873,4393
7300,632,589,237
7302,3374,3730,1000
7303,1311,2932,683
7306,2373,1225,4503
7307,3544,1279,1525
7308,1164,786,1049
7309,2067,2527,3957
7311,3013,3263,237
7312,490,3530,1877
7314,3214,4444,3957
7316,960,4374,307
7317,4106,3484,3737
7318,2383,2635,263
7319,2499,474,1689
7321,1162,3721,2027
7322,3796,4526,562
7325,536,3038,237
7326,1080,3548,3109
7327,1234,366,315
7329,3932,4374,3571
7330,1297,4247,193
7331,3183,795,2244
7332,4190,4221,3957
7334,1263,1171,237
7335,3122,2492,1957
7337,1682,2583,237
7338,4067,760,1549
7340,172,2742,3610
7342,1906,3126,1053
7343,3346,2729,3737
7344,3936,2475,50
7347,4210,1449,4362
7348,1226,3093,3957
7350,3992,3737,562
7353,1538,892,892
7354,1249,2916,351
7356,1089,1062,1597
7358,4037,69,2912
7361,4003,945,2904
7363,2636,1785,1059
7364,3402,1447,2986
7366,4218,2751,36
7367,4152,3773,4482
7369,3457,1062,1933
7371,3308,3339,3319
7372,1372,4402,749
7373,1471,990,3139
7375,2089,908,562
7377,2383,908,3054
7378,1781,3730,2690
7379,3886,50,955
7381,4370,4560,4115
7382,3003,2427,237
7383,2570,908,3125
7384,3345,2414,610
7386,2029,3827,237
7388,3852,242,1155
7389,1180,4383,237
7390,191,4487,3335
7391,3631,2724,4299
7392,1982,4272,2922
7393,2192,3721,2599
7394,3123,507,763
7395,2119,948,4028
7398,2768,1361,2008
7401,1129,1449,1000
7403,3792,3530,2263
7404,2312,2751,2986
7405,3318,2197,2607
7406,2516,3843,749
7407,2292,4168,2027
7409,833,2197,683
7410,566,3263,2607
7413,4490,3737,4393
7414,3557,3339,749
7415,4492,50,2986
7418,1,2275,3120
7419,1813,1084,36
7420,210,3263,749
7421,2802,1290,491
7423,2012,589,237
7424,3463,2275,2599
7425,36,636,2454
7427,1912,2164,1166
7428,4189,90,2986
7429,2802,1982,491
7430,4038,1356,622
7434,3902,4452,1536
7435,1158,2994,4503
7437,3885,744,237
7438,3273,412,3861
7439,3815,364,36
7440,3121,876,763
7442,96,685,610
7443,3210,1062,3156
7444,3769,1588,3347
7445,2085,4396,3347
7448,4344,3693,749
7449,3361,121,1258
7450,3132,1285,4393
7451,596,4444,237
7452,119,3819,3957
7453,164,731,237
7457,105,3540,237
7459,4015,1893,2986
7461,528,1639,100
7462,213,2880,4393
7463,506,1390,237
7466,4600,665,1204
7467,366,1062,640
7468,1331,714,3686
7470,3153,2527,4189
7471,1974,4288,4393
7472,505,3126,2628
7474,1346,1360,2169
7475,1073,782,3341
7478,558,2731,2723
7479,1383,908,3737
7480,4020,3098,3208
7481,3442,2933,1061
7484,2072,1285,4503
7486,128,3453,77
7488,2666,1362,3054
7489,1219,4560,1061
7490,1723,1893,3486
7491,1878,507,237
7492,3642,1087,2986
7493,90,2541,2599
7494,2871,4441,1488
7495,2948,4221,3487
7496,1689,1356,1901
7497,1921,4193,3571
7498,3213,1285,315
7501,398,4340,1536
7504,2804,482,2986
7505,642,1900,4393
7506,1917,2312,4393
7508,4234,236,749
7509,3140,1662,562
7510,2091,1156,237
7511,1310,786,4503
7512,2414,4177,4574
7514,1419,1449,640
7517,2720,980,4199
7520,514,2139,237
7522,821,3524,2607
7523,821,2859,2689
7524,141,948,237
7527,3374,3171,4503
7528,810,4440,3957
7529,3732,242,3487
7530,2624,1742,1808
7531,4124,3839,237
7532,4031,2789,763
7534,4273,3437,3571
7535,1297,1528,3311
7538,4255,3946,771
7540,3445,3103,237
7541,4539,1517,1031
7542,2141,3665,237
7545,2588,782,237
7546,686,980,883
7549,2797,4485,36
7552,67,2164,2891
7556,242,2197,610
7558,1748,396,237
7559,4033,2199,1450
7560,442,3784,979
7562,3655,2842,4483
7563,2123,4124,237
7565,79,636,2113
7566,1724,706,2169
7567,3814,1674,234
7569,179,3819,675
7570,2248,4480,4592
7572,3212,2427,622
7574,3157,1517,149
7578,4403,72,237
7579,1590,3719,1442
7580,2669,2170,2994
7581,1832,3093,3570
7582,3847,1474,2991
7583,3999,1387,4072
7584,475,2139,2994
7585,953,948,3957
7586,2924,2360,1186
7587,2160,1100,237
7590,2510,1171,1450
7592,2163,3268,1761
7593,3326,1975,2642
7594,2984,1361,4503
7597,495,3103,2986
7598,2632,3784,1087
7600,3257,1416,1134
7601,2720,3339,4199
7602,854,1528,2586
7606,3892,146,2986
7607,3941,3646,2994
7608,2739,2859,3866
7609,901,683,610
7611,2045,4177,683
7613,2974,2927,491
7614,46,4246,1597
7616,1116,3461,1982
7618,1015,2569,3737
7619,1619,1368,3603
7621,3359,3560,4283
7622,2645,3722,2607
7624,2971,1058,2891
7625,3863,194,2599
7626,2435,1475,36
7627,1727,4374,3571
7628,2398,2986,3658
7629,912,4124,3737
7630,1584,685,237
7632,2125,4487,2986
7633,2724,3873,1663
7634,1136,3737,4503
7635,3625,2957,749
7638,1215,2109,2842
7639,3850,3819,749
7640,3673,4143,237
7641,735,1012,3780
7646,528,3900,784
7649,3277,636,749
7650,3142,507,1957
7654,2222,744,2957
7655,3368,3204,3550
7657,4566,223,237
7658,1491,4485,2095
7659,3749,1789,1789
7660,2229,3210,237
7662,1784,1501,2508
7663,1980,693,1536
7664,1182,1184,2986
7665,3440,1893,2994
7666,3816,2742,2986
7671,909,3819,1189
7674,353,2932,4245
7675,2927,3093,2599
7676,2633,4169,749
7679,1084,2361,36
7680,1095,236,1213
7681,730,2140,402
7683,3182,549,2986
7684,345,1662,237
7686,1329,812,2746
7689,2150,4169,4483
7690,1995,628,1832
7691,3524,3072,1482
7692,2646,693,2994
7693,2899,3719,237
7694,1311,2847,1638
7695,312,4023,749
7697,2292,3540,237
7698,3548,1062,466
7699,1444,4255,2986
7700,914,389,2986
7701,3331,1368,466
7702,4428,1662,4436
7703,1442,967,237
7704,1716,4052,307
7705,2146,3540,4503
7706,2228,1416,2607
7709,4583,4137,402
7710,3,489,4503
7711,4435,3915,763
7713,160,526,36
7714,1044,744,3787
7715,4113,2994,3082
7716,2785,744,1957
7718,54,4272,633
7719,581,4440,2986
7720,4022,3037,827
7721,3310,589,2351
7724,4493,549,3244
7726,4105,3843,1627
7728,1220,731,2576
7730,4072,2927,2986
7731,1152,2935,3583
7734,2929,4441,2891
7737,4363,3730,610
7738,2054,4411,237
7739,709,4255,3347
7741,375,1285,237
7743,2805,1100,2607
7745,3951,1280,351
7746,3579,1325,749
7749,2084,2784,1302
7750,2848,2789,763
7751,1350,2492,1488
7752,2061,1517,237
7753,1218,2390,2891
7755,3653,1013,2169
7756,1603,1858,263
7758,2489,223,562
7759,1829,2361,312
7761,1703,2957,4245
7762,3432,685,610
7763,1000,1982,3957
7764,380,4221,3300
7766,205,4288,4503
7768,2720,636,1164
7770,3103,3791,4404
7773,2940,648,3957
7775,36,2312,749
7777,3622,2359,438
7778,2254,3629,1177
7780,2138,3953,749
7781,4416,2635,1536
7784,376,2724,1578
7785,4547,2893,263
7786,2045,4246,263
7787,2431,4224,749
7788,3166,482,2044
7790,1934,1900,4503
7791,2751,1390,36
7793,4081,1657,3873
7794,3286,3302,4293
7795,3619,2328,307
7796,3262,908,2986
7798,2924,3629,1186
7799,636,242,1437
7800,1569,1956,237
7801,1664,1062,237
7802,1659,4440,36
7804,778,2242,1227
7805,382,805,237
7806,4439,1858,2789
7807,2618,1657,2169
7808,2753,1447,2599
7813,3486,2935,237
7814,2782,1475,36
7818,664,2025,2113
7823,504,1261,1424
7824,2712,1982,4503
7825,3367,4560,1040
7828,2490,459,2387
7829,3439,3295,1346
7831,2506,589,238
7832,2711,2763,1583
7833,176,4255,1166
7836,2588,795,237
7838,923,1674,1573
7839,1795,4519,488
7843,3072,2170,3780
7844,1071,1058,749
7845,607,4444,2599
7846,1000,1517,4503
7848,2834,2312,2765
7851,4149,3747,3614
7853,1850,549,610
7854,1269,3953,237
7857,372,1225,237
7858,1987,4544,1339
7859,3369,2140,2913
7860,3835,672,1663
7861,4507,3494,2599
7862,1705,236,749
7863,994,1361,1719
7864,1394,589,237
7865,2979,3846,351
7866,2219,1973,263
7870,2261,3273,784
7871,4418,2801,1427
7874,1165,4066,4503
7876,3950,3819,3957
7877,3933,3821,2263
7878,441,3435,699
7881,3810,474,3957
7883,4470,3548,2986
7885,3351,4052,1877
7886,742,482,4483
7888,3383,4288,1719
7889,4492,4003,4503
7890,2141,3263,2607
7892,895,412,3571
7893,4195,4288,2986
7894,3460,389,1958
7896,3951,3435,351
7897,1523,4396,4146
7899,2687,2199,640
7901,3698,2527,749
7902,2202,3194,562
7903,2397,64,2986
7905,3302,706,237
7909,438,3730,1061
7910,1219,812,749
7913,4469,1225,2599
7914,3684,3397,1060
7915,4578,4137,2986
7916,4065,2197,237
7918,3579,3204,749
7920,1,632,237
7921,1491,3827,2599
7923,876,4137,2986
7925,2905,1588,15
7926,3737,2527,2915
7927,1118,1956,749
7928,4251,3333,2027
7931,3917,3175,167
7932,2545,482,2420
7933,1817,4254,3693
7934,84,3299,4393
7935,1251,2109,315
7936,443,1474,2113
7940,2661,726,4393
7942,2972,2487,1544
7943,2249,706,237
7944,847,3038,2242
7945,4116,1154,1488
7946,823,1325,2986
7949,1563,4247,1536
7950,1127,2757,237
7952,2935,3646,749
7954,1425,822,2986
7955,1828,637,847
7956,1497,2396,354
7957,744,3747,2599
7959,4211,3194,237
7961,4218,3791,619
7964,4389,3453,800
7967,406,2109,237
7968,871,3791,237
7969,409,1288,2930
7970,847,1397,749
7971,1643,2414,237
7972,2523,2390,3198
7973,866,189,547
7974,2329,3171,4503
7975,2360,2957,3737
7977,2298,4255,351
7978,3982,64,2986
7980,697,2335,410
7981,1515,2527,2994
7986,427,455,622
7987,2136,2757,4393
7990,3244,2139,237
7992,852,121,1092
7993,1697,2492,3737
7994,1322,822,351
7995,4446,2025,2994
7997,2101,3747,2599
7998,3587,3238,1061
8000,2383,3560,263
8003,3150,4124,4553
8004,1243,2285,3198
8005,1487,3839,1420
8008,3995,474,4483
8009,3190,3874,2599
8013,3920,726,237
8014,3463,1447,2599
8015,4120,2414,237
8016,1363,795,4283
8017,3093,3256,2942
8019,277,636,4484
8023,2200,805,237
8026,1557,2757,3957
8027,549,632,3614
8028,3930,2527,622
8029,3802,1156,1573
8031,1663,4198,2991
8032,1342,90,237
8033,1,3873,1975
8037,3326,1361,2642
8039,4149,2237,3614
8040,2352,3719,2517
8041,3383,980,2964
8044,2467,4052,610
8045,499,1447,2599
8046,937,1173,1808
8048,208,773,763
8049,3053,2880,1189
8052,1685,1186,3487
8053,3077,2139,4229
8054,2743,2664,1442
8057,2493,3268,70
8060,2975,1087,1087
8061,488,2328,20
8063,3127,2414,406
8065,2314,4356,237
8066,1084,3519,36
8067,1933,4411,237
8069,2970,3194,237
8071,1624,1447,36
8076,2383,536,263
8077,3017,1037,442
8080,2838,3730,237
8082,1178,3037,749
8085,1873,1210,3737
8086,2265,1662,3487
8088,3109,3306,1536
8089,1877,3883,2886
8090,2248,1280,78
8092,1083,3453,269
8096,3345,1956,4072
8097,724,750,1689
8101,3198,3273,3347
8102,3094,972,237
8104,3852,750,456
8105,3688,683,749
8106,4228,3295,1061
8107,2381,1087,3957
8108,1041,2312,883
8111,3536,1800,3751
8113,2670,4591,351
8118,849,1742,2599
8120,4083,489,70
8121,1201,1225,36
8122,4333,3263,3957
8124,4071,2328,4326
8125,2409,3037,1957
8129,2860,2139,525
8132,3623,4340,749
8133,561,4523,4189
8134,495,3025,2986
8135,1154,683,683
8136,835,1387,4189
8137,1738,628,3957
8138,854,4198,1573
8140,3810,750,1061
8142,3098,526,307
8143,2438,3915,1346
8144,2467,3791,610
8145,4513,121,1206
8150,1734,1279,2746
8152,2900,3800,237
8155,1471,2271,2796
8156,3222,760,237
8157,1905,3827,3957
8158,4136,3461,749
8160,3397,50,1829
8161,1938,3986,2986
8162,3694,3665,749
8163,3692,2360,4179
8164,84,1225,3571
8167,45,4006,4390
8168,1314,3310,406
8169,1749,2548,263
8170,3421,4003,4115
8171,1888,3656,2169
8172,3839,3072,237
8173,1407,822,234
8174,2637,2139,237
8176,2093,4383,2994
8179,4532,3100,307
8180,786,3459,170
8182,4452,3839,237
8183,942,3831,2027
8185,1038,3238,1061
8186,617,1836,1808
8187,2709,2025,4288
8188,873,3949,2986
8189,1212,3302,3571
8190,4233,3540,2622
8191,2962,4374,36
8192,4100,3864,610
8193,680,50,562
8194,4192,3986,733
8195,2729,3171,4072
8198,2942,1220,1800
8199,1337,972,237
8201,1964,1390,847
8203,1653,1037,4411
8204,3390,1836,237
8205,1959,4224,2280
8206,3207,3470,2930
8207,3182,1225,3347
8209,4106,3273,993
8210,3320,628,1558
8212,2937,3238,1536
8213,12,3470,237
8215,1916,536,536
8218,2307,4254,4189
8219,4088,4023,237
8220,441,731,2098
8221,3932,4356,3571
8223,61,3659,943
8224,2823,4560,61
8225,932,4177,2599
8228,953,1279,3957
8230,4123,1449,1000
8231,3952,2224,2242
8232,4054,628,1957
8234,4519,3730,4503
8237,904,632,1737
8238,276,3238,4503
8239,3889,1173,2886
8240,4587,3646,2986
8241,2047,4221,562
8244,337,2170,4028
8245,1173,2847,4396
8247,1505,3773,237
8248,1914,1264,415
8249,3201,526,237
8250,1139,3433,1536
8251,4569,3405,1442
8252,666,693,2628
8254,3932,2427,3571
8255,3323,3256,1169
8257,497,908,2994
8258,3929,3629,2895
8259,3522,3025,4115
8261,1123,2569,3184
8262,3692,628,1832
8265,1563,1225,4374
8266,2439,4169,749
8269,2830,2916,4503
8275,2798,3900,3614
8276,3090,2460,237
8278,1530,2114,1475
8281,1350,1012,3319
8283,4054,3743,4179
8284,1265,1013,2986
8285,4535,1360,610
8287,595,4393,3737
8288,404,2114,4189
8289,1287,1390,237
8292,267,3519,3167
8295,764,1037,4483
8296,3355,3800,3737
8300,4494,4124,61
8301,2402,2970,800
8303,3830,890,1424
8304,1017,3194,1061
8305,4203,636,2048
8306,3054,3037,2604
8311,459,4168,2027
8313,2255,1325,3957
8314,2559,636,749
8315,1770,2927,2986
8316,3335,194,2986
8317,2530,3873,4503
8318,3004,683,683
8321,3314,2569,749
8323,3256,4444,2255
8325,1823,2170,3780
8330,4378,1264,2716
8331,1864,3560,2113
8333,2737,4393,237
8336,2587,3435,1957
8337,3233,2099,237
8339,888,1325,3614
8340,787,683,3957
8342,334,791,622
8344,2289,4402,1317
8345,2248,3743,4560
8348,1771,2598,4006
8349,4001,2275,2169
8350,4100,3659,610
8355,1988,714,315
8356,3284,2224,307
8357,2142,2932,448
8359,207,2644,1437
8361,2137,1397,237
8362,4066,1449,3780
8364,1487,3819,4199
8365,3259,967,2263
8366,2277,2935,525
8367,3827,4487,749
8369,1535,3126,4031
8374,3688,3656,749
8376,1026,2109,749
8377,908,64,121
8378,4176,3722,2048
8380,3641,242,490
8381,2059,4374,4393
8383,723,72,800
