article_id,category
3686,subject.People.Writers_and_critics
3687,subject.Countries
3687,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
3688,subject.Business_Studies.Economics
3689,subject.History.British_History.British_History_17501900
3690,subject.Everyday_life.Films
3691,subject.Science.Biology.Health_and_medicine
3692,subject.People.Human_Scientists
3693,subject.Countries
3693,subject.Geography.European_Geography.European_Countries
3694,subject.Science.Biology.Birds
3695,subject.Science.Biology.Birds
3696,subject.Geography.European_Geography
3697,subject.Science.Biology.Birds
3698,subject.History.Recent_History
3698,subject.Science.Biology.Health_and_medicine
3699,subject.Geography.European_Geography
3700,subject.Citizenship.Politics_and_government
3701,subject.Science.Biology.Birds
3702,subject.Science.Biology.General_Biology
3703,subject.Business_Studies.Economics
3704,subject.Countries
3704,subject.Geography.European_Geography.European_Countries
3705,subject.Geography.Geology_and_geophysics
3706,subject.Business_Studies.Companies
3707,subject.People.USA_Presidents
3708,subject.Language_and_literature.Theatre
3709,subject.Science.Chemistry.Chemical_elements
3710,subject.People.Performers_and_composers
3711,subject.Science.Physics.Space_Astronomy
3712,subject.Science.Biology.Birds
3713,subject.People.Religious_figures_and_leaders
3714,subject.Everyday_life.Games
3715,subject.Geography.Mineralogy
3716,subject.Citizenship.Politics_and_government
3717,subject.Geography.Geography_of_Great_Britain
3718,subject.History.Recent_History
3718,subject.Science.Physics.Space_transport
3719,subject.Geography.Geology_and_geophysics
3720,subject.Business_Studies.Companies
3721,subject.People.Producers_directors_and_media_figures
3722,subject.Science.Biology.Organisms
3723,subject.Countries
3723,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
3724,subject.Religion.Religious_texts
3725,subject.Language_and_literature.Linguistics
3726,subject.Geography.Natural_Disasters
3727,subject.Design_and_Technology.Engineering
3728,subject.Science.Physics.Electricity_and_Electronics
3729,subject.Geography.African_Geography.African_Countries
3730,subject.Science.Biology.Birds
3731,subject.Geography.Geography_of_Asia
3732,subject.Geography.European_Geography
3733,subject.Business_Studies.Economics
3734,subject.Language_and_literature.Linguistics
3735,subject.Design_and_Technology.Engineering
3736,subject.History.Ancient_History_Classical_History_and_Mythology
3737,subject.Countries
3737,subject.Geography.European_Geography.European_Countries
3738,subject.Religion.Religious_texts
3739,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
3740,subject.Geography.Storms
3741,subject.Science.Biology.Dinosaurs
3742,subject.Geography.Geography_of_Great_Britain
3743,subject.Citizenship.Community_organisations
3743,subject.Citizenship.Politics_and_government
3744,subject.Geography.Natural_Disasters
3745,subject.IT.Computer_Programming
3746,subject.People.USA_Presidents
3747,subject.History.British_History.British_History_Post_1900
3748,subject.Geography.General_Geography
3749,subject.Religion.Philosophy
3750,subject.Citizenship.Animal_and_Human_Rights
3751,subject.Science.Chemistry.General_Chemistry
3752,subject.Geography.General_Geography
3752,subject.Science.Physics.General_Physics
3753,subject.Language_and_literature.Languages
3754,subject.Science.Biology.Birds
3755,subject.Religion.Religious_disputes
3756,subject.People.Military_People
3757,subject.Citizenship.Politics_and_government
3758,subject.People.Performers_and_composers
3759,subject.History.British_History.British_History_17501900
3760,subject.Religion.Religious_disputes
3761,subject.Science.Chemistry.Chemical_compounds
3762,subject.Mathematics
3763,subject.Science.Chemistry.Chemical_elements
3764,subject.People.Sports_and_games_people
3765,subject.Geography.Geology_and_geophysics
3766,subject.History.Ancient_History_Classical_History_and_Mythology
3767,subject.People.Astronomers_and_physicists
3767,subject.People.Engineers_and_inventors
3768,subject.Geography.African_Geography
3768,subject.Geography.Geography_of_the_Middle_East
3769,subject.People.USA_Presidents
3770,subject.Religion.Divinities
3771,subject.Science.Biology.General_Biology
3772,subject.Geography.European_Geography
3773,subject.Countries
3773,subject.Geography.European_Geography.European_Countries
3774,subject.Everyday_life.Games
3775,subject.Science.Physics.The_Planets
3776,subject.Geography.Geography_of_Great_Britain
3777,subject.Geography.European_Geography
3778,subject.Geography.Geography_of_Great_Britain
3779,subject.Geography.European_Geography
3779,subject.History.Ancient_History_Classical_History_and_Mythology
3780,subject.Countries
3780,subject.Geography.Geography_of_Asia.Asian_Countries
3781,subject.Geography.General_Geography
3782,subject.People.Mathematicians
3783,subject.Science.Physics.Electricity_and_Electronics
3784,subject.History.Military_History_and_War
3785,subject.Language_and_literature.Literature_types
3786,subject.Geography.Geography_of_Asia
3787,subject.Science.Biology.Birds
3788,subject.Music.Performers_and_composers
3789,subject.Science.Physics.General_Physics
3790,subject.History.North_American_History
3791,subject.Geography.Geology_and_geophysics
3792,subject.Design_and_Technology.Railway_transport
3793,subject.Science.Biology.Birds
3794,subject.People.Artists
3794,subject.People.Engineers_and_inventors
3795,subject.Science.Biology.Plants
3796,subject.Citizenship.Politics_and_government
3797,subject.Countries
3797,subject.Geography.African_Geography.African_Countries
3798,subject.Geography.North_American_Geography
3799,subject.Geography.North_American_Geography
3800,subject.Design_and_Technology.Engineering
3801,subject.Geography.North_American_Geography
3802,subject.History.Ancient_History_Classical_History_and_Mythology
3803,subject.Countries
3803,subject.Geography.Geography_of_Asia.Asian_Countries
3804,subject.People.Political_People
3805,subject.People.Engineers_and_inventors
3806,subject.Science.Biology.Mammals
3807,subject.Science.Biology.Dinosaurs
3808,subject.Geography.Geology_and_geophysics
3809,subject.Geography.African_Geography
3810,subject.History.British_History.British_History_15001750
3810,subject.People.Monarchs_of_Great_Britain
3811,subject.Music.Musical_genres_styles_eras_and_events
3812,subject.Citizenship.Politics_and_government
3813,subject.Everyday_life.Games
3814,subject.IT.Computing_hardware_and_infrastructure
3815,subject.Religion.Religious_movements_traditions_and_organizations
3816,subject.Everyday_life.Television
3817,subject.History.General_history
3818,subject.Music.Musical_Recordings_and_compositions
3819,subject.Music.Performers_and_composers
3820,subject.Geography.General_Geography
3821,subject.History.Ancient_History_Classical_History_and_Mythology
3822,subject.Geography.Geography_of_Great_Britain
3823,subject.Science.Biology.Insects_Reptiles_and_Fish
3824,subject.Science.Biology.Health_and_medicine
3825,subject.People.Sports_and_games_people
3826,subject.Science.Physics.Space_Astronomy
3827,subject.Science.Biology.Birds
3828,subject.Design_and_Technology.Railway_transport
3829,subject.Geography.Climate_and_the_Weather
3830,subject.Science.Chemistry.Chemical_elements
3831,subject.Science.Biology.Mammals
3832,subject.Science.Physics.Space_Astronomy
3833,subject.Language_and_literature.Theatre
3834,subject.Geography.Peoples
3835,subject.People.Writers_and_critics
3836,subject.Science.Chemistry.Chemical_elements
3837,subject.Language_and_literature.Theatre
3837,subject.People.Writers_and_critics
3838,subject.Citizenship.Politics_and_government
3839,subject.Geography.North_American_Geography
3840,subject.Design_and_Technology.Architecture
3841,subject.Countries
3841,subject.Geography.European_Geography.European_Countries
3842,subject.Language_and_literature.Theatre
3843,subject.People.Political_People
3843,subject.People.USA_Presidents
3844,subject.Geography.Geology_and_geophysics
3845,subject.Mathematics
3846,subject.Everyday_life.Food_and_agriculture
3847,subject.Everyday_life.Food_and_agriculture
3847,subject.Science.Biology.Plants
3848,subject.Science.Biology.Health_and_medicine
3849,subject.Religion.Philosophy
3850,subject.Science.Biology.Birds
3851,subject.Geography.North_American_Geography
3852,subject.Science.Biology.Plants
3853,subject.Language_and_literature.Poetry_and_Opera
3854,subject.Geography.Geography_of_Great_Britain
3855,subject.Geography.European_Geography
3856,subject.People.Writers_and_critics
3857,subject.Citizenship.Culture_and_Diversity
3858,subject.History.Ancient_History_Classical_History_and_Mythology
3859,subject.Everyday_life.Television
3860,subject.Science.Biology.Birds
3861,subject.Science.Biology.Organisms
3862,subject.Science.Biology.Plants
3863,subject.Citizenship.Politics_and_government
3864,subject.Countries
3864,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
3865,subject.Geography.General_Geography
3866,subject.Design_and_Technology.Engineering
3867,subject.Geography.Geography_of_Oceania_Australasia
3868,subject.People.Political_People
3869,subject.Everyday_life.Computer_and_Video_games
3870,subject.History.General_history
3871,subject.Science.Biology.Insects_Reptiles_and_Fish
3872,subject.Geography.Natural_Disasters
3873,subject.Geography.Storms
3874,subject.Science.Physics.Space_Astronomy
3875,subject.Everyday_life.Sports_events
3876,subject.IT.Software
3877,subject.Science.Biology.Health_and_medicine
3878,subject.Music.Musical_genres_styles_eras_and_events
3879,subject.Science.Biology.Birds
3880,subject.Science.Biology.Birds
3881,subject.Language_and_literature.Theatre
3882,subject.Science.Physics.Space_Astronomy
3883,subject.Everyday_life.Food_and_agriculture
3883,subject.Science.Biology.Plants
3884,subject.Design_and_Technology.Railway_transport
3885,subject.Science.Chemistry.Chemical_elements
3886,subject.Geography.African_Geography
3887,subject.People.Engineers_and_inventors
3888,subject.Art.Art
3889,subject.Countries
3889,subject.Geography.African_Geography.African_Countries
3890,subject.Geography.African_Geography
3891,subject.People.Sports_and_games_people
3892,subject.Music.Musical_Recordings_and_compositions
3893,subject.Geography.Storms
3894,subject.People.Performers_and_composers
3895,subject.Science.Chemistry.Chemical_elements
3896,subject.People.Historical_figures
3897,subject.Science.Biology.Mammals
3898,subject.History.British_History.British_History_Post_1900
3898,subject.People.Political_People
3899,subject.People.Political_People
3900,subject.Religion.Divinities
3901,subject.Science.Biology.Health_and_medicine
3902,subject.Religion.Religious_movements_traditions_and_organizations
3903,subject.Citizenship.Politics_and_government
3904,subject.Science.Biology.Birds
3905,subject.Geography.Geography_of_Great_Britain
3906,subject.Business_Studies.Business
3907,subject.People.Philosophers
3908,subject.Geography.North_American_Geography
3909,subject.Science.Biology.Insects_Reptiles_and_Fish
3910,subject.Geography.Geology_and_geophysics
3911,subject.People.Writers_and_critics
3912,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
3912,subject.People.Historical_figures
3913,subject.Everyday_life.Food_and_agriculture
3914,subject.People.USA_Presidents
3915,subject.Science.Biology.Dinosaurs
3916,subject.Everyday_life.Games
3917,subject.IT.Computer_Programming
3918,subject.Science.Chemistry.Chemical_elements
3918,subject.Science.Chemistry.General_Chemistry
3919,subject.Geography.Central_and_South_American_Geography
3920,subject.Countries
3920,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
3921,subject.Countries
3921,subject.Geography.Geography_of_the_Middle_East.Middle_Eastern_Countries
3922,subject.People.Writers_and_critics
3923,subject.Geography.Geography_of_Asia
3924,subject.Science.Biology.Mammals
3925,subject.Design_and_Technology.Road_transport
3926,subject.Science.Chemistry.Chemical_compounds
3927,subject.Everyday_life.Food_and_agriculture
3928,subject.IT.Websites_and_the_Internet
3929,subject.Design_and_Technology.Engineering
3930,subject.Design_and_Technology.Architecture
3931,subject.Science.Biology.General_Biology
3932,subject.Science.Chemistry.Chemical_elements
3933,subject.Geography.North_American_Geography
3934,subject.Science.Physics.Space_Astronomy
3935,subject.History.Archaeology
3936,subject.Science.Biology.Insects_Reptiles_and_Fish
3937,subject.People.Engineers_and_inventors
3938,subject.Design_and_Technology.Air_and_Sea_transport
3939,subject.Science.Biology.Organisms
3940,subject.Science.Biology.Birds
3941,subject.Science.Biology.Mammals
3942,subject.Everyday_life.Films
3943,subject.Geography.European_Geography
3944,subject.Science.Biology.Health_and_medicine
3945,subject.Design_and_Technology.Architecture
3946,subject.Science.Biology.General_Biology
3947,subject.Everyday_life.Everyday_life
3947,subject.Science.Biology.Health_and_medicine
3948,subject.Music.Musical_genres_styles_eras_and_events
3949,subject.Geography.Geography_of_Oceania_Australasia
3950,subject.Everyday_life.Food_and_agriculture
3951,subject.Geography.Geology_and_geophysics
3952,subject.Science.Physics.General_Physics
3953,subject.People.Political_People
3954,subject.Everyday_life.Sports_events
3955,subject.Business_Studies.Economics
3956,subject.Geography.Climate_and_the_Weather
3957,subject.Geography.Geography_of_Great_Britain
3958,subject.Everyday_life.Sports
3959,subject.Language_and_literature.Languages
3960,subject.Science.Biology.Health_and_medicine
3961,subject.Science.Physics.Space_Astronomy
3962,subject.People.Writers_and_critics
3963,subject.History.Archaeology
3964,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
3964,subject.People.Monarchs_of_Great_Britain
3965,subject.History.British_History.British_History_17501900
3966,subject.People.Sports_and_games_people
3967,subject.Geography.Climate_and_the_Weather
3968,subject.Countries
3968,subject.Geography.African_Geography.African_Countries
3969,subject.Science.Physics.General_Physics
3970,subject.Design_and_Technology.Engineering
3971,subject.Geography.Geography_of_the_Middle_East
3972,subject.Science.Biology.Plants
3973,subject.Science.Physics.Space_transport
3974,subject.Science.Physics.Space_Astronomy
3975,subject.Science.Physics.Space_transport
3976,subject.Science.Physics.Space_Astronomy
3977,subject.Religion.Religious_texts
3978,subject.Science.Biology.Birds
3979,subject.Science.Biology.Organisms
3980,subject.Everyday_life.Food_and_agriculture
3980,subject.Science.Biology.Plants
3981,subject.People.USA_Presidents
3982,subject.Business_Studies.Business
3983,subject.People.Historical_figures
3984,subject.History.General_history
3985,subject.Music.Musical_genres_styles_eras_and_events
3986,subject.Language_and_literature.Novels
3987,subject.Science.Biology.Mammals
3988,subject.Science.Biology.Insects_Reptiles_and_Fish
3989,subject.Design_and_Technology.Engineering
3990,subject.Geography.Climate_and_the_Weather
3991,subject.Science.Chemistry.Chemical_compounds
3992,subject.Science.Chemistry.Chemical_elements
3993,subject.Everyday_life.Sports
3994,subject.Science.Biology.Insects_Reptiles_and_Fish
3995,subject.Design_and_Technology.Road_transport
3996,subject.Science.Biology.Health_and_medicine
3997,subject.Everyday_life.Computer_and_Video_games
3998,subject.Science.Biology.Mammals
3999,subject.Citizenship.Politics_and_government
4000,subject.Design_and_Technology.Air_and_Sea_transport
4001,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
4001,subject.Religion.Religious_movements_traditions_and_organizations
4002,subject.History.General_history
4003,subject.Language_and_literature.Languages
4004,subject.Geography.Storms
4005,subject.Language_and_literature.General_Literature
4006,subject.Countries
4006,subject.Geography.European_Geography.European_Countries
4007,subject.Citizenship.Culture_and_Diversity
4008,subject.People.USA_Presidents
4009,subject.Science.Physics.Space_transport
4010,subject.Geography.Climate_and_the_Weather
4010,subject.Geography.Natural_Disasters
4011,subject.Everyday_life.Films
4012,subject.Geography.Climate_and_the_Weather
4013,subject.Business_Studies.Currency
4014,subject.Science.Physics.General_Physics
4015,subject.Countries
4015,subject.Geography.European_Geography.European_Countries
4016,subject.Science.Chemistry.Chemical_compounds
4017,subject.Countries
4017,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
4018,subject.Geography.Central_and_South_American_Geography
4019,subject.People.Astronomers_and_physicists
4020,subject.Science.Physics.General_Physics
4021,subject.People.Computing_People
4022,subject.Countries
4022,subject.Geography.European_Geography.European_Countries
4023,subject.History.General_history
4024,subject.IT.Websites_and_the_Internet
4025,subject.History.British_History
4025,subject.History.General_history
4026,subject.Science.Physics.Space_Astronomy
4027,subject.Geography.Central_and_South_American_Geography
4028,subject.Geography.Geology_and_geophysics
4029,subject.Business_Studies.Currency
4030,subject.Geography.Geography_of_Great_Britain
4031,subject.Countries
4031,subject.Geography.Geography_of_the_Middle_East.Middle_Eastern_Countries
4032,subject.Business_Studies.Currency
4033,subject.Mathematics
4034,subject.Geography.African_Geography
4035,subject.Countries
4035,subject.Geography.European_Geography.European_Countries
4036,subject.Science.Physics.Space_Astronomy
4037,subject.Design_and_Technology.Engineering
4037,subject.Science.Physics.Electricity_and_Electronics
4038,subject.Countries
4038,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
4039,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
4040,subject.Science.Biology.Health_and_medicine
4041,subject.People.Religious_figures_and_leaders
4042,subject.Design_and_Technology.Architecture
4042,subject.History.Ancient_History_Classical_History_and_Mythology
4043,subject.People.Human_Scientists
4044,subject.Citizenship.Education
4045,subject.Science.Biology.Mammals
4046,subject.Citizenship.Environment
4047,subject.Design_and_Technology.Railway_transport
4048,subject.Geography.European_Geography
4049,subject.History.Pre_1900_Military
4050,subject.Language_and_literature.Literature_types
4051,subject.People.Performers_and_composers
4052,subject.Geography.Climate_and_the_Weather
4053,subject.Science.Biology.Mammals
4054,subject.History.Historians_chroniclers_and_history_books
4055,subject.People.Sports_and_games_people
4056,subject.Religion.Religious_movements_traditions_and_organizations
4057,subject.People.Artists
4058,subject.Business_Studies.Companies
4059,subject.Citizenship.Law
4060,subject.Design_and_Technology.Railway_transport
4061,subject.Science.Biology.Plants
4062,subject.Citizenship.Politics_and_government
4063,subject.Geography.North_American_Geography
4064,subject.Geography.Mineralogy
4065,subject.Countries
4065,subject.Geography.Geography_of_Oceania_Australasia
4066,subject.History.British_History.British_History_15001750
4066,subject.People.Historical_figures
4067,subject.Geography.Climate_and_the_Weather
4067,subject.Geography.Geology_and_geophysics
4068,subject.Citizenship.Politics_and_government
4069,subject.People.Actors_models_and_celebrities
4070,subject.Geography.Geography_of_Oceania_Australasia
4071,subject.Science.Biology.Insects_Reptiles_and_Fish
4072,subject.Countries
4072,subject.Geography.Geography_of_the_Middle_East.Middle_Eastern_Countries
4073,subject.Countries
4073,subject.Geography.Geography_of_Asia.Asian_Countries
4074,subject.History.World_War_II
4075,subject.Geography.Geography_of_Great_Britain
4076,subject.Science.Biology.Birds
4077,subject.Geography.General_Geography
4078,subject.History.Military_History_and_War
4079,subject.Everyday_life.Everyday_life
4079,subject.Geography.Climate_and_the_Weather
4080,subject.Everyday_life.Television
4081,subject.Geography.Natural_Disasters
4082,subject.Everyday_life.Television
4083,subject.History.Ancient_History_Classical_History_and_Mythology
4084,subject.Science.Chemistry.Materials_science
4085,subject.Geography.General_Geography
4086,subject.People.Religious_figures_and_leaders
4087,subject.Countries
4087,subject.Geography.African_Geography.African_Countries
4088,subject.People.Political_People
4089,subject.Music.Musical_Instruments
4090,subject.Geography.Geography_of_Oceania_Australasia
4091,subject.History.British_History.British_History_15001750
4091,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
4091,subject.People.Monarchs_of_Great_Britain
4092,subject.Science.Biology.Birds
4093,subject.Language_and_literature.Linguistics
4094,subject.People.Sports_and_games_people
4095,subject.Citizenship.Politics_and_government
4096,subject.Geography.Antarctica
4096,subject.Geography.General_Geography
4097,subject.People.Sports_and_games_people
4098,subject.History.Recent_History
4099,subject.Language_and_literature.Theatre
4099,subject.People.Writers_and_critics
4100,subject.Everyday_life.Food_and_agriculture
4100,subject.Science.Biology.Plants
4101,subject.People.Geographers_and_explorers
4102,subject.IT.Computer_Programming
4103,subject.IT.Websites_and_the_Internet
4104,subject.Science.Chemistry.Chemical_elements
4105,subject.Everyday_life.Sports_teams
4106,subject.People.Historical_figures
4107,subject.People.Historical_figures
4108,subject.People.Human_Scientists
4109,subject.Geography.Geography_of_Great_Britain
4110,subject.Science.Physics.Electricity_and_Electronics
4111,subject.Geography.Geography_of_Asia
4112,subject.Design_and_Technology.Architecture
4112,subject.History.Ancient_History_Classical_History_and_Mythology
4113,subject.Everyday_life.Sports_teams
4114,subject.People.Human_Scientists
4115,subject.Geography.Central_and_South_American_Geography
4116,subject.History.General_history
4117,subject.Science.Biology.Birds
4118,subject.People.Political_People
4119,subject.History.Ancient_History_Classical_History_and_Mythology
4120,subject.History.North_American_History
4121,subject.Science.Biology.General_Biology
4121,subject.Science.Chemistry.General_Chemistry
4122,subject.History.Ancient_History_Classical_History_and_Mythology
4122,subject.People.Historical_figures
4123,subject.Citizenship.Animal_and_Human_Rights
4123,subject.Citizenship.Politics_and_government
4124,subject.Citizenship.Environment
4125,subject.Geography.Geography_of_Great_Britain
4126,subject.History.Ancient_History_Classical_History_and_Mythology
4127,subject.Countries
4127,subject.Geography.Geography_of_the_Middle_East.Middle_Eastern_Countries
4128,subject.History.General_history
4129,subject.People.Political_People
4130,subject.People.Writers_and_critics
4131,subject.Science.Biology.Organisms
4132,subject.Geography.Geography_of_Asia
4133,subject.People.Sports_and_games_people
4134,subject.Business_Studies.Companies
4135,subject.Geography.Geography_of_Oceania_Australasia
4136,subject.Religion.Religious_movements_traditions_and_organizations
4137,subject.Science.Chemistry.Chemical_elements
4138,subject.Science.Biology.Mammals
4139,subject.People.USA_Presidents
4140,subject.Countries
4140,subject.Geography.European_Geography.European_Countries
4141,subject.Geography.Geology_and_geophysics
4142,subject.People.Astronomers_and_physicists
4143,subject.Science.Biology.Insects_Reptiles_and_Fish
4144,subject.History.General_history
4145,subject.Science.Biology.Health_and_medicine
4146,subject.Countries
4146,subject.Geography.African_Geography.African_Countries
4147,subject.Everyday_life.Food_and_agriculture
4147,subject.Science.Biology.Plants
4148,subject.Religion.Philosophy
4149,subject.Science.Biology.Dinosaurs
4150,subject.People.Political_People
4151,subject.Countries
4151,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
4152,subject.Geography.Central_and_South_American_Geography
4153,subject.Geography.Antarctica
4154,subject.Science.Biology.General_Biology
4155,subject.Everyday_life.Food_and_agriculture
4155,subject.Science.Chemistry.General_Chemistry
4156,subject.Science.Biology.Mammals
4157,subject.Science.Biology.Birds
4158,subject.Countries
4158,subject.Geography.African_Geography.African_Countries
4159,subject.IT.Websites_and_the_Internet
4160,subject.History.General_history
4161,subject.Science.Chemistry.Chemical_elements
4162,subject.History.Military_History_and_War
4163,subject.Citizenship.Environment
4164,subject.Everyday_life.Recreation
4165,subject.Geography.Geography_of_Great_Britain
4166,subject.Science.Biology.Birds
4167,subject.History.British_History.British_History_15001750
4168,subject.Countries
4168,subject.Geography.African_Geography.African_Countries
4169,subject.People.Historical_figures
4170,subject.Citizenship.Culture_and_Diversity
4171,subject.Everyday_life.Food_and_agriculture
4171,subject.Science.Biology.General_Biology
4172,subject.Geography.Climate_and_the_Weather
4173,subject.Science.Biology.Health_and_medicine
4174,subject.People.Political_People
4175,subject.Science.Biology.Birds
4176,subject.History.Ancient_History_Classical_History_and_Mythology
4177,subject.Citizenship.Politics_and_government
4178,subject.Geography.Geography_of_Great_Britain
4179,subject.Religion.Religious_movements_traditions_and_organizations
4180,subject.Citizenship.Politics_and_government
4181,subject.Geography.Natural_Disasters
4182,subject.Geography.Geography_of_Great_Britain
4183,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
4184,subject.Science.Biology.Plants
4185,subject.People.Historical_figures
4186,subject.History.British_History.British_History_15001750
4186,subject.History.British_History.British_History_17501900
4187,subject.Science.Biology.Mammals
4188,subject.Language_and_literature.Linguistics
4189,subject.Countries
4189,subject.Geography.African_Geography.African_Countries
4190,subject.Science.Biology.Dinosaurs
4191,subject.Geography.North_American_Geography
4192,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
4193,subject.Countries
4193,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
4194,subject.Geography.Mineralogy
4195,subject.Geography.Climate_and_the_Weather
4195,subject.Geography.Natural_Disasters
4196,subject.History.British_History.British_History_Post_1900
4197,subject.People.Human_Scientists
4198,subject.Science.Chemistry.General_Chemistry
4199,subject.Geography.Antarctica
4200,subject.Everyday_life.Recreation
4201,subject.Geography.European_Geography
4202,subject.Design_and_Technology.Road_transport
4203,subject.Countries
4203,subject.Geography.African_Geography.African_Countries
4204,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
4204,subject.History.Military_History_and_War
4205,subject.People.Sports_and_games_people
4206,subject.Everyday_life.Sports_events
4207,subject.Everyday_life.Computer_and_Video_games
4208,subject.Citizenship.Politics_and_government
4209,subject.Geography.Geography_of_Great_Britain
4210,subject.Geography.Geography_of_Asia
4211,subject.People.Writers_and_critics
4212,subject.Citizenship.Politics_and_government
4213,subject.Citizenship.Environment
4214,subject.Geography.Geography_of_Oceania_Australasia
4215,subject.People.Engineers_and_inventors
4216,subject.Language_and_literature.General_Literature
4217,subject.Everyday_life.Films
4218,subject.Everyday_life.Drink
4219,subject.Language_and_literature.Languages
4220,subject.People.Political_People
4220,subject.Religion.Religious_movements_traditions_and_organizations
4221,subject.Design_and_Technology.Architecture
4222,subject.People.Chemists
4223,subject.Everyday_life.Drink
4224,subject.Countries
4224,subject.Geography.European_Geography.European_Countries
4225,subject.Design_and_Technology.Engineering
4226,subject.History.Military_History_and_War
4227,subject.Everyday_life.Computer_and_Video_games
4228,subject.Geography.European_Geography
4229,subject.Geography.General_Geography
4230,subject.History.Recent_History
4231,subject.Science.Chemistry.Materials_science
4232,subject.IT.Websites_and_the_Internet
4233,subject.Geography.Geography_of_Oceania_Australasia
4234,subject.Science.Biology.Health_and_medicine
4235,subject.Science.Biology.Birds
4236,subject.IT.Computing_hardware_and_infrastructure
4237,subject.Science.Chemistry.Chemical_elements
4238,subject.People.Mathematicians
4239,subject.Science.Chemistry.Chemical_compounds
4240,subject.People.Writers_and_critics
4241,subject.Design_and_Technology.Railway_transport
4242,subject.Design_and_Technology.Railway_transport
4243,subject.People.USA_Presidents
4244,subject.History.World_War_II
4245,subject.Geography.European_Geography
4246,subject.History.Ancient_History_Classical_History_and_Mythology
4247,subject.Geography.Central_and_South_American_Geography
4247,subject.History.Ancient_History_Classical_History_and_Mythology
4248,subject.Science.Chemistry.Chemical_compounds
4249,subject.History.British_History
4250,subject.Geography.Natural_Disasters
4251,subject.Science.Biology.Plants
4252,subject.Language_and_literature.General_Literature
4253,subject.Science.Biology.Dinosaurs
4254,subject.Countries
4254,subject.Geography.European_Geography.European_Countries
4255,subject.Science.Chemistry.Chemical_elements
4256,subject.Design_and_Technology.Railway_transport
4257,subject.History.General_history
4258,subject.Geography.Central_and_South_American_Geography
4259,subject.Citizenship.Education
4260,subject.Science.Chemistry.Chemical_compounds
4261,subject.People.Philosophers
4262,subject.Science.Biology.Health_and_medicine
4263,subject.Business_Studies.Currency
4264,subject.People.Astronomers_and_physicists
4264,subject.People.Engineers_and_inventors
4265,subject.Geography.North_American_Geography
4266,subject.Language_and_literature.Novels
4267,subject.Geography.Central_and_South_American_Geography
4268,subject.People.Political_People
4269,subject.People.Historical_figures
4270,subject.Science.Biology.Mammals
4271,subject.Language_and_literature.Novels
4272,subject.Citizenship.Law
4273,subject.Science.Biology.Dinosaurs
4274,subject.Science.Biology.Dinosaurs
4275,subject.Mathematics
4276,subject.Geography.Geography_of_Great_Britain
4277,subject.People.Actors_models_and_celebrities
4278,subject.Countries
4278,subject.Geography.African_Geography.African_Countries
4279,subject.People.Religious_figures_and_leaders
4280,subject.History.Recent_History
4281,subject.People.USA_Presidents
4282,subject.Design_and_Technology.Road_transport
4283,subject.Science.Physics.Space_Astronomy
4284,subject.Geography.Geography_of_Asia
4285,subject.Design_and_Technology.Architecture
4285,subject.People.Engineers_and_inventors
4286,subject.People.Political_People
4287,subject.Geography.Natural_Disasters
4288,subject.Citizenship.Politics_and_government
4289,subject.People.Writers_and_critics
4290,subject.Science.Physics.Space_Astronomy
4291,subject.Countries
4291,subject.Geography.European_Geography.European_Countries
4292,subject.Science.Biology.Mammals
4293,subject.Geography.General_Geography
4294,subject.Science.Biology.Dinosaurs
4295,subject.Geography.Geography_of_Great_Britain
4296,subject.Business_Studies.Currency
4297,subject.Countries
4297,subject.Geography.European_Geography.European_Countries
4298,subject.People.Performers_and_composers
4299,subject.People.Geographers_and_explorers
4300,subject.Everyday_life.Food_and_agriculture
4300,subject.Science.Biology.Plants
4301,subject.History.British_History.British_History_15001750
4301,subject.People.Monarchs_of_Great_Britain
4302,subject.Everyday_life.Food_and_agriculture
4303,subject.Geography.Geography_of_Great_Britain
4303,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
4304,subject.Countries
4304,subject.Geography.African_Geography.African_Countries
4305,subject.Geography.European_Geography
4306,subject.People.Writers_and_critics
4307,subject.Geography.Geography_of_Great_Britain
4308,subject.Science.Biology.Health_and_medicine
4309,subject.People.Producers_directors_and_media_figures
4310,subject.History.General_history
4311,subject.Science.Biology.Insects_Reptiles_and_Fish
4312,subject.People.Sports_and_games_people
4313,subject.Science.Chemistry.General_Chemistry
4314,subject.Art.Art
